Account UUID,Sf Net Desk Change,Looker Net Desk Change,Sf Looker Difference,Sf Looker Absolute Difference,contract_event_type,step_found,ma_uuid,ma_created,sf_opportunity_id,reservation_uuid,reservation_created,reservation_started_on,reservation_ended_on,reservable
7de32cd0-26bb-418a-a2b8-75c268f0abd6,0.0,-1.0,1.0,1.0,Contract Discarded,OpportunityFoundById,78ad702d-fc05-44c7-b9d2-6de35595b1bd,2018-07-03 09:39:22.677,MDA2MEcwMDAwMHVlcVA2,68b6b475-4c12-4e88-a577-88a2a6eaae5a,2018-06-13 09:47:53.946,,2018-07-03,HD108
7de32cd0-26bb-418a-a2b8-75c268f0abd6,0.0,-1.0,1.0,1.0,Contract Sent,MostRecentOpenOpportunity,78ad702d-fc05-44c7-b9d2-6de35595b1bd,2018-07-03 09:39:22.677,MDA2MEcwMDAwMHVlcVA2,68b6b475-4c12-4e88-a577-88a2a6eaae5a,2018-06-13 09:47:53.946,,2018-07-03,HD108
47191e6b-5311-4fed-a312-ee3a70885c1e,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,,,,,,,,
aa24cbff-6435-45e5-bdc7-9421b65d3b80,0.0,-1.0,1.0,1.0,Contract Sent,NoReusableOpportunityFound,939e90f1-0923-49f5-8c3e-06e581b5628f,2018-07-03 18:03:15.277,MDA2MEcwMDAwMHZqcEdn,ac1a2c53-1094-45a3-864b-d4e3aa224e3d,2018-04-17 17:23:25.512,,2018-08-31,DD - 51
aa24cbff-6435-45e5-bdc7-9421b65d3b80,0.0,-1.0,1.0,1.0,Contract Signed,OpportunityFoundById,939e90f1-0923-49f5-8c3e-06e581b5628f,2018-07-03 18:03:15.277,MDA2MEcwMDAwMHZqcEdn,ac1a2c53-1094-45a3-864b-d4e3aa224e3d,2018-04-17 17:23:25.512,,2018-08-31,DD - 51
da574ae4-8c0c-4031-aaa2-b661fad33b3f,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
81edc780-1ef4-0135-9742-0242ac113d09,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
9af7cddf-97ac-4185-ad93-c2b0eb286156,1.0,0.0,1.0,1.0,Contract Voided,OpportunityFoundById,,,,,,,,
9af7cddf-97ac-4185-ad93-c2b0eb286156,1.0,0.0,1.0,1.0,Contract Sent,OpportunityFoundById,,,,,,,,
9af7cddf-97ac-4185-ad93-c2b0eb286156,1.0,0.0,1.0,1.0,Contract Signed,OpportunityFoundById,d5505e4e-8d53-4eaf-9016-c1e735bf26b7,2018-07-06 06:03:28.637,MDA2MEcwMDAwMHZqdjBRUUFR,aab9df37-056b-4955-8a5f-6958e65735cf,2018-07-06 06:15:15.388,2018-07-09,,HD115
9af7cddf-97ac-4185-ad93-c2b0eb286156,1.0,0.0,1.0,1.0,Contract Sent,OpportunityFoundById,d5505e4e-8d53-4eaf-9016-c1e735bf26b7,2018-07-06 06:03:28.637,MDA2MEcwMDAwMHZqdjBRUUFR,aab9df37-056b-4955-8a5f-6958e65735cf,2018-07-06 06:15:15.388,2018-07-09,,HD115
5b43b89b-9d7a-45ba-a02a-5b4231486f3b,1.0,0.0,1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,,,,,,,,
867f25f4-e693-440e-a06b-a7817f8649dc,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
96a4a490-bb3e-0135-c357-0242ac116705,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
1eb8d60f-13ed-478c-a23c-b325d0a3b844,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
e71c3f90-5815-0134-ca29-768183185eb5,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
c55f81fd-5c26-454c-84fb-8838cbbca708,0.0,-1.0,1.0,1.0,Contract Signed,OpportunityFoundById,84e07a27-c97c-47b0-a8e2-adfb5efe5626,2018-07-06 18:29:39.721,MDA2MEcwMDAwMHZrMldK,5c0e62d8-d807-444c-b875-d40d73e39e30,2018-01-24 21:59:09.859,,2018-08-31,519
c55f81fd-5c26-454c-84fb-8838cbbca708,0.0,-1.0,1.0,1.0,Contract Sent,NoReusableOpportunityFound,84e07a27-c97c-47b0-a8e2-adfb5efe5626,2018-07-06 18:29:39.721,MDA2MEcwMDAwMHZrMldK,5c0e62d8-d807-444c-b875-d40d73e39e30,2018-01-24 21:59:09.859,,2018-08-31,519
975be2e0-6004-0136-657a-0242ac111c11,1.0,0.0,1.0,1.0,Contract Sent,OpportunityFoundById,ed4abc95-e0c7-4bc3-8601-fd74a2aae148,2018-07-02 09:47:13.615,MDA2MEcwMDAwMHZqa3NxUUFB,e22e1191-6982-4742-9ab2-280ead05038a,2018-07-02 10:09:13.574,2018-07-02,,HD116
975be2e0-6004-0136-657a-0242ac111c11,1.0,0.0,1.0,1.0,Contract Signed,OpportunityFoundById,ed4abc95-e0c7-4bc3-8601-fd74a2aae148,2018-07-02 09:47:13.615,MDA2MEcwMDAwMHZqa3NxUUFB,e22e1191-6982-4742-9ab2-280ead05038a,2018-07-02 10:09:13.574,2018-07-02,,HD116
632fe000-be0e-4059-a275-46660e2e2abd,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
632fe000-be0e-4059-a275-46660e2e2abd,0.0,-1.0,1.0,1.0,Contract Canceled,NoReusableOpportunityFound,,,,,,,,
c4720f60-c9b2-0135-86ef-0242ac112109,0.0,-8.0,8.0,8.0,Contract Discarded,OpportunityFoundById,,,,,,,,
83161ab5-3ef4-42ac-a5cb-2879faea600f,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
f7e7cf94-494c-4a18-b7cb-48e198b2cb69,12.0,0.0,12.0,12.0,Contract Signed,OpportunityFoundById,269caf17-0732-482c-93bd-3e478798152f,2018-07-06 16:15:24.579,MDA2MEcwMDAwMHVnc3pWUUFR,33e8ec17-9e14-457e-b962-0e81dd193184,2018-07-06 16:15:28.420,2018-12-01,,03-101
f7e7cf94-494c-4a18-b7cb-48e198b2cb69,12.0,0.0,12.0,12.0,Contract Signed,OpportunityFoundById,269caf17-0732-482c-93bd-3e478798152f,2018-07-06 16:15:24.579,MDA2MEcwMDAwMHVnc3pWUUFR,bbaedcc0-9ff6-4577-8bd2-0f1ddac97c54,2018-07-06 16:15:37.044,2018-12-01,,03-105
f7e7cf94-494c-4a18-b7cb-48e198b2cb69,12.0,0.0,12.0,12.0,Contract Signed,OpportunityFoundById,269caf17-0732-482c-93bd-3e478798152f,2018-07-06 16:15:24.579,MDA2MEcwMDAwMHVnc3pWUUFR,72485163-26d9-49b9-ba36-3b996bbc544d,2018-07-06 16:15:33.058,2018-12-01,,03-104
f7e7cf94-494c-4a18-b7cb-48e198b2cb69,12.0,0.0,12.0,12.0,Contract Signed,OpportunityFoundById,269caf17-0732-482c-93bd-3e478798152f,2018-07-06 16:15:24.579,MDA2MEcwMDAwMHVnc3pWUUFR,33e8ec17-9e14-457e-b962-0e81dd193184,2018-07-06 16:15:28.420,2018-12-01,,03-101
f7e7cf94-494c-4a18-b7cb-48e198b2cb69,12.0,0.0,12.0,12.0,Contract Signed,OpportunityFoundById,269caf17-0732-482c-93bd-3e478798152f,2018-07-06 16:15:24.579,MDA2MEcwMDAwMHVnc3pWUUFR,bbaedcc0-9ff6-4577-8bd2-0f1ddac97c54,2018-07-06 16:15:37.044,2018-12-01,,03-105
f7e7cf94-494c-4a18-b7cb-48e198b2cb69,12.0,0.0,12.0,12.0,Contract Signed,OpportunityFoundById,269caf17-0732-482c-93bd-3e478798152f,2018-07-06 16:15:24.579,MDA2MEcwMDAwMHVnc3pWUUFR,72485163-26d9-49b9-ba36-3b996bbc544d,2018-07-06 16:15:33.058,2018-12-01,,03-104
bf9100d6-f096-4504-a0b4-2b98463eca4f,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
7457be6d-58d2-4eef-ab9a-b801db35cf52,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
20b06f20-41a0-0136-66cf-0242ac11510d,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
1b23d209-816f-48af-981b-16a6b6df6bc9,1.0,0.0,1.0,1.0,Contract Sent,MostRecentOpenOpportunity,cf0c26ab-aaf5-48b0-895c-81ba1d11094b,2018-07-06 18:21:27.103,MDA2MEcwMDAwMHZrMWpX,23208788-054d-4c13-8c1d-85c1e37ed13a,2018-07-10 13:31:03.807,2018-08-01,,03-134
1b23d209-816f-48af-981b-16a6b6df6bc9,1.0,0.0,1.0,1.0,Contract Canceled,NoReusableOpportunityFound,,,,,,,,
1b23d209-816f-48af-981b-16a6b6df6bc9,1.0,0.0,1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,,,,,,,,
1222f08f-ca1d-4d31-a37c-4a338889be10,0.0,44.0,-44.0,44.0,Contract Canceled,OpportunityFoundById,,,,,,,,
1222f08f-ca1d-4d31-a37c-4a338889be10,0.0,44.0,-44.0,44.0,Contract Signed,OpportunityFoundById,6cf10351-985c-4936-a6ce-f9764781e641,2018-07-06 16:00:30.976,MDA2MEcwMDAwMHVmNXlaUUFR,eb75f6a5-b6c4-47bb-ac57-09368d2e2931,2018-07-06 16:00:36.890,2018-09-03,,07-110
1222f08f-ca1d-4d31-a37c-4a338889be10,0.0,44.0,-44.0,44.0,Contract Signed,OpportunityFoundById,6cf10351-985c-4936-a6ce-f9764781e641,2018-07-06 16:00:30.976,MDA2MEcwMDAwMHVmNXlaUUFR,e96720da-72ca-4c95-b955-4cc6b543833c,2018-07-06 16:00:33.464,2018-09-03,,07-107
1222f08f-ca1d-4d31-a37c-4a338889be10,0.0,44.0,-44.0,44.0,Contract Signed,OpportunityFoundById,6cf10351-985c-4936-a6ce-f9764781e641,2018-07-06 16:00:30.976,MDA2MEcwMDAwMHVmNXlaUUFR,eb75f6a5-b6c4-47bb-ac57-09368d2e2931,2018-07-06 16:00:36.890,2018-09-03,,07-110
1222f08f-ca1d-4d31-a37c-4a338889be10,0.0,44.0,-44.0,44.0,Contract Signed,OpportunityFoundById,6cf10351-985c-4936-a6ce-f9764781e641,2018-07-06 16:00:30.976,MDA2MEcwMDAwMHVmNXlaUUFR,e96720da-72ca-4c95-b955-4cc6b543833c,2018-07-06 16:00:33.464,2018-09-03,,07-107
1222f08f-ca1d-4d31-a37c-4a338889be10,0.0,44.0,-44.0,44.0,Contract Canceled,OpportunityFoundById,,,,,,,,
1222f08f-ca1d-4d31-a37c-4a338889be10,0.0,44.0,-44.0,44.0,Contract Canceled,OpportunityFoundById,,,,,,,,
e7b13835-4b36-4235-9dd3-d294d4c1beb7,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
567d11ed-c72b-4c7b-ac94-f1d05ff2b004,0.0,1.0,-1.0,1.0,Contract Canceled,OpportunityFoundById,ebc70e24-fadf-4f73-adf7-09a8dfdb1160,2018-07-03 19:29:58.927,MDA2MEcwMDAwMHZpRnV4UUFF,ab38abc1-5468-412c-bbc9-9e90653d5623,2018-07-03 19:29:59.400,2018-08-01,,HD122
567d11ed-c72b-4c7b-ac94-f1d05ff2b004,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,ebc70e24-fadf-4f73-adf7-09a8dfdb1160,2018-07-03 19:29:58.927,MDA2MEcwMDAwMHZpRnV4UUFF,ab38abc1-5468-412c-bbc9-9e90653d5623,2018-07-03 19:29:59.400,2018-08-01,,HD122
567d11ed-c72b-4c7b-ac94-f1d05ff2b004,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,ebc70e24-fadf-4f73-adf7-09a8dfdb1160,2018-07-03 19:29:58.927,MDA2MEcwMDAwMHZpRnV4UUFF,ab38abc1-5468-412c-bbc9-9e90653d5623,2018-07-03 19:29:59.400,2018-08-01,,HD122
567d11ed-c72b-4c7b-ac94-f1d05ff2b004,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,54d19365-a240-436f-aa5a-dd200f41e784,2018-07-05 23:02:43.288,MDA2MEcwMDAwMHZpRnV4UUFF,072e5ed1-b5ae-44aa-ad1f-bd4128156262,2018-07-05 23:02:44.565,2018-07-06,,HD122
567d11ed-c72b-4c7b-ac94-f1d05ff2b004,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,54d19365-a240-436f-aa5a-dd200f41e784,2018-07-05 23:02:43.288,MDA2MEcwMDAwMHZpRnV4UUFF,072e5ed1-b5ae-44aa-ad1f-bd4128156262,2018-07-05 23:02:44.565,2018-07-06,,HD122
ac43cfd2-c974-4acb-ba4d-401380c24c3d,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
1dc80cec-3e50-4f18-8915-8d00e5b9a42d,6.0,0.0,6.0,6.0,Contract Discarded,OpportunityFoundById,,,,,,,,
1dc80cec-3e50-4f18-8915-8d00e5b9a42d,6.0,0.0,6.0,6.0,Contract Sent,OpportunityFoundById,,,,,,,,
1dc80cec-3e50-4f18-8915-8d00e5b9a42d,6.0,0.0,6.0,6.0,Contract Sent,OpportunityFoundById,,,,,,,,
1dc80cec-3e50-4f18-8915-8d00e5b9a42d,6.0,0.0,6.0,6.0,Contract Discarded,OpportunityFoundById,,,,,,,,
5688fa0b-dec0-4384-b9bd-8be9abf54ccc,1.0,0.0,1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,,,,,,,,
5688fa0b-dec0-4384-b9bd-8be9abf54ccc,1.0,0.0,1.0,1.0,Contract Canceled,NoReusableOpportunityFound,,,,,,,,
690837c4-5c20-417e-80f6-d7a04eb5401d,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
c593e765-8b54-4c7c-8330-0b72a4637404,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
36224748-7182-4da4-a8a6-6302e0d5cbfb,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
43fc6b40-5573-0136-1edb-0242ac115605,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
db6e55d2-a23d-4dc5-8fb8-2dfe597f69c2,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
42b78c39-fdc8-419e-b13e-08e3f401cb87,1.0,0.0,1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,,,,,,,,
42b78c39-fdc8-419e-b13e-08e3f401cb87,1.0,0.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
d5dcb694-1c07-4a7f-b59d-d290f79e1627,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
4069ea9e-049e-438b-a9f4-ea8b5525f0f5,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
e4d2b475-8314-46c6-bd8b-74ef08671c9c,2.0,1.0,1.0,1.0,Contract Sent,OpportunityFoundById,,,,,,,,
e4d2b475-8314-46c6-bd8b-74ef08671c9c,2.0,1.0,1.0,1.0,Contract Signed,OpportunityFoundById,,,,,,,,
e4d2b475-8314-46c6-bd8b-74ef08671c9c,2.0,1.0,1.0,1.0,Contract Sent,OpportunityFoundById,,,,,,,,
e4d2b475-8314-46c6-bd8b-74ef08671c9c,2.0,1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
e4d2b475-8314-46c6-bd8b-74ef08671c9c,2.0,1.0,1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,,,,,,,,
e4d2b475-8314-46c6-bd8b-74ef08671c9c,2.0,1.0,1.0,1.0,Contract Voided,OpportunityFoundById,,,,,,,,
80c20f73-b712-4e84-bd31-1fc4ff4dda5f,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
cb942b4b-dec7-4b66-b58a-14785cedd766,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
b0c15e96-cda7-418c-851a-a8847bd94f1d,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,,,,,,,,
1ca6b208-1ce2-4bb4-ac17-29e7d6b0c054,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
fc594cfc-4ca7-4075-97d8-9465f8a61b0b,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
68892da4-c248-4707-93df-a3585fda0611,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
a729d110-633c-0136-1dec-0242ac115709,1.0,0.0,1.0,1.0,Contract Signed,OpportunityFoundById,19a27940-ee9f-4b45-bd8c-9297566bd231,2018-07-06 11:26:05.849,MDA2MEcwMDAwMHZrMVZmUUFJ,0716b926-609f-4cab-844d-22673b1da2d3,2018-07-06 12:21:51.833,2018-07-09,,HD122
a729d110-633c-0136-1dec-0242ac115709,1.0,0.0,1.0,1.0,Contract Sent,OpportunityFoundById,19a27940-ee9f-4b45-bd8c-9297566bd231,2018-07-06 11:26:05.849,MDA2MEcwMDAwMHZrMVZmUUFJ,0716b926-609f-4cab-844d-22673b1da2d3,2018-07-06 12:21:51.833,2018-07-09,,HD122
da1da7f0-336f-0135-bdbd-0242ac115b0d,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
9248807e-518e-4ae3-9b0b-d272d0b1bf63,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
e28d4f3d-6d0f-490e-8e0b-05442c4fee14,0.0,-1.0,1.0,1.0,Contract Canceled,NoReusableOpportunityFound,,,,,,,,
6d100310-3f35-0136-8225-0242ac111c08,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
413e4bed-1afe-4d07-b71c-33d242cb10d5,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
915bf881-a11e-4fd7-8607-ad8ff6708677,-1.0,0.0,-1.0,1.0,Contract Signed,OpportunityFoundById,2cad04c3-a2c6-4582-a426-68110e66dca2,2018-07-03 03:37:47.608,MDA2MEcwMDAwMHZqblk4,a038e3f3-8044-4127-ac57-c5bfcb3aac39,2018-05-17 11:12:48.831,,2018-07-03,DD - 51
915bf881-a11e-4fd7-8607-ad8ff6708677,-1.0,0.0,-1.0,1.0,Contract Sent,NoReusableOpportunityFound,2cad04c3-a2c6-4582-a426-68110e66dca2,2018-07-03 03:37:47.608,MDA2MEcwMDAwMHZqblk4,a038e3f3-8044-4127-ac57-c5bfcb3aac39,2018-05-17 11:12:48.831,,2018-07-03,DD - 51
5792d69a-32ac-4068-bf62-32d24587776f,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
4a7e1175-a4fd-430b-8572-40e3c78d3efb,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
064a01ce-1994-425f-b2b6-cc5fe17ad650,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
32de9b98-a97a-4c58-b92c-2bfd65124cb0,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
8a691015-9970-48c3-9959-709f80c194b3,1.0,0.0,1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,,,,,,,,
8a691015-9970-48c3-9959-709f80c194b3,1.0,0.0,1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,,,,,,,,
8a691015-9970-48c3-9959-709f80c194b3,1.0,0.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
15da2181-3fa9-4949-a057-925a60fd3bfb,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,,,,,,,,
67a54be0-2497-0136-8c3e-0242ac112c08,4.0,0.0,4.0,4.0,Contract Sent,NoReusableOpportunityFound,a81b5378-73b8-41bf-953b-f9e7cadf5ad2,2018-07-06 17:42:38.076,MDA2MEcwMDAwMHZrMlBY,a7db9662-99e8-4f06-8e0c-6f17d1ef484c,2018-07-06 17:46:08.407,2018-08-01,,04A-139
67a54be0-2497-0136-8c3e-0242ac112c08,4.0,0.0,4.0,4.0,Contract Signed,OpportunityFoundById,a81b5378-73b8-41bf-953b-f9e7cadf5ad2,2018-07-06 17:42:38.076,MDA2MEcwMDAwMHZrMlBY,a7db9662-99e8-4f06-8e0c-6f17d1ef484c,2018-07-06 17:46:08.407,2018-08-01,,04A-139
32727fff-c13b-460d-bf0d-9d5fca075759,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
3d5ac7fc-30bf-445c-8b4b-a54b1822b66b,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
65eac513-854a-4878-a577-d2ff117a356f,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
98c0fd99-10f8-48a2-bd76-baf0f9e9722d,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
4baf30f0-59c8-0136-fe24-0242ac111508,1.0,0.0,1.0,1.0,Contract Signed,OpportunityFoundById,13dd57c7-34aa-4df1-83d0-402cc552fbe8,2018-07-05 11:05:08.638,MDA2MEcwMDAwMHZqeXBp,ef8c07d8-d20c-4563-8360-20f9956caa8d,2018-06-28 07:47:11.827,,2018-07-15,DD - 09
4baf30f0-59c8-0136-fe24-0242ac111508,1.0,0.0,1.0,1.0,Contract Signed,OpportunityFoundById,13dd57c7-34aa-4df1-83d0-402cc552fbe8,2018-07-05 11:05:08.638,MDA2MEcwMDAwMHZqeXBp,ed04af2c-d448-4d59-9014-22388648e16b,2018-07-05 11:12:08.464,2018-07-16,,14B108
4baf30f0-59c8-0136-fe24-0242ac111508,1.0,0.0,1.0,1.0,Contract Sent,NoReusableOpportunityFound,13dd57c7-34aa-4df1-83d0-402cc552fbe8,2018-07-05 11:05:08.638,MDA2MEcwMDAwMHZqeXBp,ef8c07d8-d20c-4563-8360-20f9956caa8d,2018-06-28 07:47:11.827,,2018-07-15,DD - 09
4baf30f0-59c8-0136-fe24-0242ac111508,1.0,0.0,1.0,1.0,Contract Sent,NoReusableOpportunityFound,13dd57c7-34aa-4df1-83d0-402cc552fbe8,2018-07-05 11:05:08.638,MDA2MEcwMDAwMHZqeXBp,ed04af2c-d448-4d59-9014-22388648e16b,2018-07-05 11:12:08.464,2018-07-16,,14B108
0ad00a60-3f2d-0136-81ed-0242ac111c08,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
7b563462-b500-4676-8651-ee6821fd3158,1.0,0.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
7b563462-b500-4676-8651-ee6821fd3158,1.0,0.0,1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,,,,,,,,
4db28116-27dd-4453-9900-53ff492fbad7,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,,,,,,,,
eadf4b7c-4fe3-4d7e-a762-52bc46114ee3,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
07f95a20-6b91-4943-9040-c4909fe12793,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
29bb5076-7ee0-4475-ace2-cce034a48ee0,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
1fb74779-d649-47b6-8c32-2cda358df360,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,,,,,,,,
5e007991-320a-42ff-8491-34428d15c561,1.0,0.0,1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,,,,,,,,
5e007991-320a-42ff-8491-34428d15c561,1.0,0.0,1.0,1.0,Contract Canceled,NoReusableOpportunityFound,,,,,,,,
6dbbee18-aadd-46db-916f-f046f43ff687,0.0,-4.0,4.0,4.0,Contract Sent,MostRecentOpenOpportunity,94fc2f49-7729-4d83-8e3b-d60adca095f3,2018-07-04 01:01:05.082,MDA2MEcwMDAwMHZpekhH,7456f0b3-86e4-48b7-a24a-bfcc15767953,2018-04-27 16:26:14.991,,2018-07-04,33-143
6dbbee18-aadd-46db-916f-f046f43ff687,0.0,-4.0,4.0,4.0,Contract Discarded,OpportunityFoundById,,,,,,,,
e0ff8b47-9cc6-4d5b-9a55-9cdda731ab48,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
0d80d078-5554-4545-aa65-b2cb88b462db,2.0,1.0,1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,,,,,,,,
704cb502-b2ed-47cd-bccf-b7feba81d09a,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
80a18b75-a214-4fd2-8b0b-a6144902d725,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,,,,,,,,
aa658f54-d36e-408a-9a76-aab78aa53a11,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,,,,,,,,
14d2ad21-9f9a-4c6c-b4f5-5dd942e5d773,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
4434bddf-0786-4f84-b68c-bccbd5cf3241,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,,,,,,,,
f0aabf1f-4da2-46b9-8975-f26830a7a8c3,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
e9487e14-ec04-4bf6-a4d2-1f6fac9f4070,0.0,-1.0,1.0,1.0,Contract Canceled,NoReusableOpportunityFound,,,,,,,,
6de8181b-0f40-42a6-b5b7-5fca56ae87b2,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
55b0b4bd-427b-4fe0-bde3-c62f2ad8f7ef,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
d69fee3b-9de9-4302-87ed-211cf92e00ef,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
e773016a-35aa-4158-a940-9797285ec9c7,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
b09ac9b3-d0cf-4315-a005-5ec12583286f,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,,,,,,,,
51353c12-1eb5-4df5-9e99-6edda449c6b2,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
362ae08d-fc8b-445a-b40c-6f7afd37bf3f,0.0,-1.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,,,,,,,,
caf5c443-5c56-460f-b64f-06064bf8d87a,1.0,0.0,1.0,1.0,Contract Sent,OpportunityFoundById,9509d007-a549-42a6-97b5-c57e9deef1cf,2018-07-06 12:26:03.719,MDA2MEcwMDAwMHZrMU1PUUFZ,9d8ec366-576f-4826-ae55-5ec2b61ddd7a,2018-07-07 19:12:57.265,2018-07-10,,HD163
