Account UUID,Sf Net Desk Change,Looker Net Desk Change,Sf Looker Difference,Sf Looker Absolute Difference
0ed968e9-5a30-4de4-ab8e-f6f262e024b6,0.0,0.0,0.0,0.0
0bfad530-6acb-0136-4537-0242ac112c0d,2.0,2.0,0.0,0.0
54838931-d07e-49f1-8144-9814d7f3dba2,6.0,6.0,0.0,0.0
a700072a-b27b-4f90-90f8-73c4945a2011,1.0,1.0,0.0,0.0
a91a3d7e-5c66-4f03-9c48-18f177e41a82,0.0,0.0,0.0,0.0
509acae0-7285-0136-01c6-0242ac111c10,1.0,1.0,0.0,0.0
2be4d7d5-dbe0-4f83-b166-4dd64e132860,1.0,1.0,0.0,0.0
98e24283-0129-4d24-82a5-1ef43c04372e,0.0,0.0,0.0,0.0
cb21ed46-24c9-4e05-9a00-461ad9ea3700,1.0,1.0,0.0,0.0
591b329f-795c-47ba-8dd6-942873e6b57b,1.0,1.0,0.0,0.0
02937fb0-2938-0136-6cab-0242ac116705,1.0,1.0,0.0,0.0
9f66f420-7412-0136-fd2f-0242ac11720b,1.0,1.0,0.0,0.0
ee9fc670-19b6-4cdb-9115-7328b78b131b,1.0,1.0,0.0,0.0
1316b380-6a47-0136-a7ad-0242ac111c0c,1.0,1.0,0.0,0.0
e2148d2d-cf26-4c34-923d-f158d2e5be22,1.0,1.0,0.0,0.0
ea8628c0-51a4-0136-fef2-0242ac116709,8.0,8.0,0.0,0.0
10199ad0-6cc2-0136-ff69-0242ac11150d,1.0,1.0,0.0,0.0
100bb77f-42ba-40c8-85aa-9d72af2ccfb8,1.0,1.0,0.0,0.0
658b7420-731a-0135-5dd6-0242ac112c0e,2.0,2.0,0.0,0.0
bb516810-1555-0136-3a4a-0242ac116705,1.0,2.0,-1.0,1.0
1370bf62-f93b-4d3b-b381-005ab74d9d62,1.0,0.0,1.0,1.0
1370bf62-f93b-4d3b-b381-005ab74d9d62,1.0,1.0,0.0,0.0
e84f452c-486c-42f4-83f2-6ac2adc482e7,1.0,1.0,0.0,0.0
6efb643b-b575-4aa3-a51c-109f7c72848b,1.0,1.0,0.0,0.0
5c2e8e7f-42f8-4804-ad83-de23a2a31f10,6.0,6.0,0.0,0.0
4d5eaa80-6255-0136-de82-0242ac112c10,1.0,1.0,0.0,0.0
cfa7f920-6aa7-0136-e1a2-0242ac115605,1.0,0.0,1.0,1.0
cfa7f920-6aa7-0136-e1a2-0242ac115605,1.0,1.0,0.0,0.0
f924b370-6c65-0136-79b0-0242ac11210d,5.0,5.0,0.0,0.0
8f345528-93ff-4f21-8f1b-285b5bcd3c30,16.0,16.0,0.0,0.0
73bf1caa-609b-444f-b1d9-dfb340fdf335,2.0,2.0,0.0,0.0
13169b70-d96f-0135-97e4-0242ac116708,1.0,1.0,0.0,0.0
3c4b4bae-6ae2-43e0-bf54-18e420ca5d8f,2.0,2.0,0.0,0.0
6dff73b5-22eb-4482-83f0-69e9063b6e9e,1.0,1.0,0.0,0.0
627c9a60-7cfd-0134-8382-4e1bd9a59814,0.0,0.0,0.0,0.0
867a588f-93a2-427d-8890-c8ab80131808,1.0,1.0,0.0,0.0
608442cd-5e2b-429b-9fbe-aac0116dd03a,19.0,19.0,0.0,0.0
44fc7c5f-f895-4504-8c70-dcc454106b58,0.0,0.0,0.0,0.0
6225a254-a017-4642-adfc-66cd853870ee,0.0,0.0,0.0,0.0
5ca01966-2882-462e-91ef-d1804e10a7e0,13.0,13.0,0.0,0.0
b23728da-cc28-4386-88d5-0f273de44bab,59.0,59.0,0.0,0.0
7b20dfcf-8fce-4f51-8329-1233bbde2548,1.0,1.0,0.0,0.0
bdf82014-5bfb-4b1b-a220-6b78245dcabd,1.0,1.0,0.0,0.0
de521fe0-75f0-4b7d-bad1-618116754443,0.0,1.0,-1.0,1.0
4014840b-6fce-4070-83db-a5abfa2d71d9,0.0,0.0,0.0,0.0
0cb7a730-5492-0136-d0e0-0242ac111508,0.0,0.0,0.0,0.0
f08634c9-d52b-4023-8a7a-4762622658c7,1.0,1.0,0.0,0.0
9b8e74d0-662e-0136-e8ab-0242ac111508,1.0,1.0,0.0,0.0
fba8e6b0-5d2a-446b-9974-6a3ed5cd9681,1.0,1.0,0.0,0.0
47d86412-70e1-4e4d-838f-57a4b24ff5d7,6.0,6.0,0.0,0.0
56d60de0-038d-0136-2a0f-0242ac116708,4.0,4.0,0.0,0.0
7f46bc1b-10cd-4c4f-9bc9-2be2e960a03b,2.0,2.0,0.0,0.0
a4b421b0-76ac-0134-8242-3a834f3a58af,4.0,4.0,0.0,0.0
12a666d0-dd0a-0135-554d-0242ac111c09,3.0,3.0,0.0,0.0
12a666d0-dd0a-0135-554d-0242ac111c09,0.0,3.0,-3.0,3.0
496763e0-5e29-0136-3d57-0242ac11570b,6.0,6.0,0.0,0.0
ca9fcfa0-2eca-0136-fcfd-0242ac115108,0.0,0.0,0.0,0.0
4c04c378-14cf-4dc7-af6b-2dff2b8fb3b5,9.0,9.0,0.0,0.0
772b9600-5542-0136-1e23-0242ac115605,1.0,1.0,0.0,0.0
9fc34be5-bfc0-4234-ba85-e072dca60841,1.0,1.0,0.0,0.0
993bbee7-4727-46de-862f-5231c9cc4b40,1.0,1.0,0.0,0.0
73c32d60-8048-0135-3791-0242ac116710,0.0,0.0,0.0,0.0
534cba61-d3bb-46fa-88ec-5afdcbd9ae3b,1.0,0.0,1.0,1.0
534cba61-d3bb-46fa-88ec-5afdcbd9ae3b,1.0,1.0,0.0,0.0
4a43c7bb-c264-4a49-855a-674fd2466ff4,1.0,1.0,0.0,0.0
15889bb5-b4b6-47c7-b44e-02c54025f34e,1.0,1.0,0.0,0.0
6c3dea5a-d6e4-4a1e-9b2c-ecc2f4d519c2,2.0,2.0,0.0,0.0
d1dbfe94-6c17-4d18-a8c6-541cd2702427,0.0,0.0,0.0,0.0
db0551c4-fdb4-45b3-b6e1-3bb213b83fb8,1.0,1.0,0.0,0.0
abb5e53d-4121-4e7d-b936-6b615f7800d4,16.0,16.0,0.0,0.0
d5f26fb0-c205-0135-6354-0242ac111c08,1.0,1.0,0.0,0.0
183a4b50-0889-0136-83b9-0242ac115606,0.0,0.0,0.0,0.0
2066258f-5d32-428b-8b8c-0a537fb46c1f,5.0,5.0,0.0,0.0
68240842-72b4-44fe-8b26-1051ed6438db,4.0,4.0,0.0,0.0
ecece590-124c-0135-5628-0242ac110907,0.0,4.0,-4.0,4.0
43007910-4fb0-0135-91be-0242ac113a10,4.0,4.0,0.0,0.0
513eaad0-ad5c-497c-a6d2-7a954de48460,1.0,1.0,0.0,0.0
7e342f35-a12d-41f9-87cb-31471dcb943c,38.0,6.0,32.0,32.0
7e342f35-a12d-41f9-87cb-31471dcb943c,38.0,2.0,36.0,36.0
7e342f35-a12d-41f9-87cb-31471dcb943c,38.0,8.0,30.0,30.0
7e342f35-a12d-41f9-87cb-31471dcb943c,38.0,38.0,0.0,0.0
7e342f35-a12d-41f9-87cb-31471dcb943c,6.0,6.0,0.0,0.0
7e342f35-a12d-41f9-87cb-31471dcb943c,6.0,2.0,4.0,4.0
7e342f35-a12d-41f9-87cb-31471dcb943c,6.0,8.0,-2.0,2.0
7e342f35-a12d-41f9-87cb-31471dcb943c,6.0,38.0,-32.0,32.0
7e342f35-a12d-41f9-87cb-31471dcb943c,8.0,6.0,2.0,2.0
7e342f35-a12d-41f9-87cb-31471dcb943c,8.0,2.0,6.0,6.0
7e342f35-a12d-41f9-87cb-31471dcb943c,8.0,8.0,0.0,0.0
7e342f35-a12d-41f9-87cb-31471dcb943c,8.0,38.0,-30.0,30.0
7e342f35-a12d-41f9-87cb-31471dcb943c,2.0,6.0,-4.0,4.0
7e342f35-a12d-41f9-87cb-31471dcb943c,2.0,2.0,0.0,0.0
7e342f35-a12d-41f9-87cb-31471dcb943c,2.0,8.0,-6.0,6.0
7e342f35-a12d-41f9-87cb-31471dcb943c,2.0,38.0,-36.0,36.0
b5a04b2b-6de7-40dd-b722-6535740dbeef,8.0,8.0,0.0,0.0
bac59150-51e2-0134-ecb1-5aaa695a2062,6.0,6.0,0.0,0.0
b6cbc1ba-73c6-446f-8dc9-ee20bf7bed2f,7.0,7.0,0.0,0.0
881b29f3-0833-4337-86f7-b4e617a1d8b2,0.0,0.0,0.0,0.0
bf18f498-d219-43d7-92b0-bc77a4f2ccf5,2.0,2.0,0.0,0.0
fdd0ec8f-c900-4010-8581-6a8b03e9f4d8,4.0,4.0,0.0,0.0
fdd0ec8f-c900-4010-8581-6a8b03e9f4d8,4.0,0.0,4.0,4.0
fdd0ec8f-c900-4010-8581-6a8b03e9f4d8,4.0,4.0,0.0,0.0
fdd0ec8f-c900-4010-8581-6a8b03e9f4d8,4.0,4.0,0.0,0.0
fdd0ec8f-c900-4010-8581-6a8b03e9f4d8,4.0,0.0,4.0,4.0
fdd0ec8f-c900-4010-8581-6a8b03e9f4d8,4.0,4.0,0.0,0.0
fd964f60-62ff-0136-94e7-0242ac11150e,2.0,2.0,0.0,0.0
2f1b7a60-772e-0136-6387-0242ac114a06,3.0,3.0,0.0,0.0
5a122000-2cbf-0136-2940-0242ac111c0c,2.0,2.0,0.0,0.0
280a01e0-10ac-0135-8c91-0242ac11350a,2.0,2.0,0.0,0.0
59075a45-5ecf-4af2-b01d-2b3014d2bdac,1.0,1.0,0.0,0.0
dd006f12-3100-4660-b3d3-b44ec3129257,1.0,1.0,0.0,0.0
1816f2f2-350b-4ded-89a1-fe0b68d7b040,1.0,9.0,-8.0,8.0
4defcf48-371a-4b04-bc54-c235ec3d904f,0.0,0.0,0.0,0.0
b1df3cc0-72b4-4ff3-81af-16cbbfed6850,4.0,4.0,0.0,0.0
f1303665-d238-4dbd-8085-6f1bc478e6b1,5.0,5.0,0.0,0.0
ec51fecc-365e-4c7b-a2d0-4d1b1c2466df,1.0,1.0,0.0,0.0
c07ed655-3a4c-455d-b39e-1485c26961b7,1.0,1.0,0.0,0.0
6ec4f020-8721-4a29-83a0-5b70ee72ba14,1.0,1.0,0.0,0.0
92e35060-3c7c-0135-1405-0242ac11130c,0.0,0.0,0.0,0.0
8a9c3db0-1e4e-0136-e8b6-0242ac112c08,4.0,4.0,0.0,0.0
29461f87-11f6-48bd-b29f-f8fabd617b0d,0.0,0.0,0.0,0.0
7d52da33-eb16-45c3-907e-ca0db28a8706,1.0,1.0,0.0,0.0
d46a6100-5de7-0136-3c6a-0242ac11570b,31.0,31.0,0.0,0.0
d46a6100-5de7-0136-3c6a-0242ac11570b,0.0,31.0,-31.0,31.0
1459e5b3-0600-4c5f-8c58-40cc86bbe294,1.0,1.0,0.0,0.0
5af0a9e2-f55e-4378-b3f4-a0fb5e617426,2.0,2.0,0.0,0.0
cad84acc-bf08-4dd3-a4aa-8dfb2df18479,1.0,1.0,0.0,0.0
27735f68-5048-4528-97db-f443ab1388be,1.0,1.0,0.0,0.0
dfc6f1e1-e685-46bd-a822-e45851e06083,1.0,1.0,0.0,0.0
54f8cf6e-de0b-4d66-b2e7-7643642848f1,2.0,2.0,0.0,0.0
a88a5333-c58b-45e3-953e-43e7acaa1125,0.0,0.0,0.0,0.0
d30e7be0-55f9-0136-205e-0242ac115605,1.0,1.0,0.0,0.0
5eed8eb1-163b-4653-8e4d-07825d1d16cd,8.0,8.0,0.0,0.0
55a6af20-3846-0132-a86b-6effa87d64c3,1.0,1.0,0.0,0.0
aba122d1-ae2f-45c4-831b-5eb75a4d5339,2.0,2.0,0.0,0.0
89872136-efb5-47ae-89f5-cdb946ae53d6,1.0,1.0,0.0,0.0
d42eeb5e-cac4-4fb9-b763-342a7cb3236f,1.0,1.0,0.0,0.0
942918ed-8c25-47ac-b8fa-f30145f5e444,1.0,1.0,0.0,0.0
08763d71-eaf0-4bfd-8f4d-ff72f24042e1,1.0,1.0,0.0,0.0
9fd247b1-b518-4fc7-b8d6-50dfcafa786f,10.0,10.0,0.0,0.0
54fe8720-2c0f-405d-be04-3e2dadab25bc,1.0,1.0,0.0,0.0
1b33c685-7dcd-4b80-b114-f805ca869060,4.0,4.0,0.0,0.0
bfb781f7-21e1-42ba-8dfe-e66d20d4011d,1.0,1.0,0.0,0.0
bad0dd00-7254-0136-5eaa-0242ac116709,3.0,3.0,0.0,0.0
7012fca9-c45f-4645-bc08-a8565ce0f431,1.0,1.0,0.0,0.0
446ccd46-6441-4ed5-8715-34207f485254,0.0,0.0,0.0,0.0
5090ba30-4fb8-0136-91d0-0242ac111506,1.0,1.0,0.0,0.0
483d90d0-99fb-0135-b983-0242ac11150e,10.0,10.0,0.0,0.0
483d90d0-99fb-0135-b983-0242ac11150e,10.0,0.0,10.0,10.0
b75c9781-7475-41ed-89d2-22f5605b13db,25.0,0.0,25.0,25.0
b75c9781-7475-41ed-89d2-22f5605b13db,25.0,25.0,0.0,0.0
f186dde0-e287-0135-5caa-0242ac111c09,1.0,1.0,0.0,0.0
c3a2f980-e003-0135-9fe7-0242ac116708,1.0,1.0,0.0,0.0
fe14f831-3a6c-48aa-87fb-2bca4c525601,1.0,1.0,0.0,0.0
e3566e3c-f3a7-4bb5-900c-3c2d692533e1,1.0,1.0,0.0,0.0
f87d7330-5d2f-0135-bb9c-0242ac111311,1.0,1.0,0.0,0.0
38e1a220-79ae-4014-adc2-8427a1dcc8be,1.0,1.0,0.0,0.0
c364d716-f734-47d3-881f-cbca09827983,1.0,0.0,1.0,1.0
c364d716-f734-47d3-881f-cbca09827983,1.0,1.0,0.0,0.0
4ffc3843-f322-4827-8e7a-4c33dac75b94,0.0,0.0,0.0,0.0
0c03cd5f-627e-4617-a4d5-565471676050,1.0,0.0,1.0,1.0
0c03cd5f-627e-4617-a4d5-565471676050,1.0,1.0,0.0,0.0
c6c63341-1d49-4b4b-a75c-bcc75e882ba6,19.0,19.0,0.0,0.0
3a714598-a4a9-459a-87b5-70954a3290ab,1.0,1.0,0.0,0.0
3b81b4f9-8cfa-41c2-b65c-e805d801848d,1.0,1.0,0.0,0.0
c3c76da0-5441-0135-c4bd-0242ac113d09,4.0,4.0,0.0,0.0
d12016fd-9f0d-47f1-8220-12a7e1926347,1.0,1.0,0.0,0.0
58d2698c-ad10-44fc-afae-7b04274cc9a3,4.0,4.0,0.0,0.0
5102aa37-f212-4bbd-9013-f3714d79ddf8,1.0,1.0,0.0,0.0
4022758e-ccbe-475f-b421-522eb0ca57c7,5.0,6.0,-1.0,1.0
4022758e-ccbe-475f-b421-522eb0ca57c7,5.0,5.0,0.0,0.0
4022758e-ccbe-475f-b421-522eb0ca57c7,1.0,6.0,-5.0,5.0
4022758e-ccbe-475f-b421-522eb0ca57c7,1.0,5.0,-4.0,4.0
5e08b8f0-8509-0135-7522-0242ac116713,2.0,2.0,0.0,0.0
72e28bd0-f7ce-4200-8145-92ef9f833531,6.0,6.0,0.0,0.0
fc7d4683-7266-4105-af56-c027cbefc68b,1.0,1.0,0.0,0.0
3bce73fd-e574-4cef-bf03-7124714836f8,6.0,6.0,0.0,0.0
6f14cedf-0823-4865-988d-dce756e4c662,2.0,2.0,0.0,0.0
e6d757f5-7fb6-4c1b-be45-adb0092d5d7f,1.0,1.0,0.0,0.0
e6d757f5-7fb6-4c1b-be45-adb0092d5d7f,1.0,1.0,0.0,0.0
e6d757f5-7fb6-4c1b-be45-adb0092d5d7f,1.0,1.0,0.0,0.0
e6d757f5-7fb6-4c1b-be45-adb0092d5d7f,1.0,1.0,0.0,0.0
46007e30-1d93-0135-ee6e-0242ac115b0c,1.0,1.0,0.0,0.0
726d9cf8-89c5-4aca-99bd-ebf22ea978e3,1.0,1.0,0.0,0.0
7bf55e40-05f6-0136-5313-0242ac115709,1.0,1.0,0.0,0.0
22b2e16b-6cf0-4fec-851a-1559d2d0d645,1.0,1.0,0.0,0.0
dcd5a975-54a5-449d-9032-fdeb349197c8,1.0,1.0,0.0,0.0
332b3500-31ce-0136-a296-0242ac11570b,2.0,2.0,0.0,0.0
ccf68d3b-8578-4a07-8477-a00b1301420d,2.0,2.0,0.0,0.0
abc329cc-1914-4762-ab4e-ef7784b42625,1.0,0.0,1.0,1.0
3c14e182-2ca1-430c-af20-913a398a445f,1.0,1.0,0.0,0.0
448b1398-a282-4896-ac8f-f1ad05d28d3c,0.0,0.0,0.0,0.0
c31727e9-4616-4bcd-8078-7c6ad0b10f83,1.0,1.0,0.0,0.0
6693daa2-357c-4e43-a84d-a88b8061b510,1.0,1.0,0.0,0.0
bb231e60-0af1-0136-072f-0242ac115108,1.0,1.0,0.0,0.0
6a0e9e85-3894-4763-996a-0371fe300932,2.0,2.0,0.0,0.0
36bd2fa6-312d-4bc8-bae3-fb52b303fea9,1.0,1.0,0.0,0.0
eb7d3d77-9c4d-4d3b-b79c-44b7d5d5e743,1.0,1.0,0.0,0.0
af30ec10-4f5a-0134-9611-7a9ab9ce1fbf,0.0,0.0,0.0,0.0
cdc11120-6b00-0136-e275-0242ac115605,13.0,13.0,0.0,0.0
81143c05-42c0-4e84-a948-ee12dbcfbc56,6.0,6.0,0.0,0.0
3c67d653-454a-40cf-bc8b-ab0ec6a55748,0.0,0.0,0.0,0.0
37b5b990-bb6b-0134-391b-0242ac11350b,2.0,2.0,0.0,0.0
2f11714c-a6de-408d-b6f2-8c1b75b689ae,1.0,1.0,0.0,0.0
370e2680-d114-0135-bd4d-0242ac11150e,0.0,0.0,0.0,0.0
6edb654b-b7b8-433a-be81-d3b02e665ec2,60.0,60.0,0.0,0.0
ebf56710-6d6f-0136-0eb8-0242ac111507,8.0,8.0,0.0,0.0
a7e29991-0a17-4a4b-9e2e-c9ac33e8b020,50.0,50.0,0.0,0.0
e2cdb7d0-7662-0136-0a75-0242ac115111,1.0,1.0,0.0,0.0
60694dc4-539f-4347-b5d1-421146e5a9b5,1.0,1.0,0.0,0.0
36f626d6-c328-468b-be8d-c65ca8dec247,4.0,4.0,0.0,0.0
36f626d6-c328-468b-be8d-c65ca8dec247,4.0,9.0,-5.0,5.0
36f626d6-c328-468b-be8d-c65ca8dec247,9.0,4.0,5.0,5.0
36f626d6-c328-468b-be8d-c65ca8dec247,9.0,9.0,0.0,0.0
81469444-f291-48b9-a565-35a30566575a,1.0,0.0,1.0,1.0
81469444-f291-48b9-a565-35a30566575a,1.0,1.0,0.0,0.0
03a76659-6c39-4120-805c-387ff26b2e4b,1.0,1.0,0.0,0.0
ef5e3984-8c48-46f9-866b-61085e7f16a1,1.0,1.0,0.0,0.0
6b20cf3c-b3d2-429c-b721-e78faf3d5e4a,1.0,0.0,1.0,1.0
6b20cf3c-b3d2-429c-b721-e78faf3d5e4a,1.0,1.0,0.0,0.0
571a04b0-2797-0135-9cf5-0242ac112612,5.0,5.0,0.0,0.0
4dd1c4ad-2ada-4de6-bf3e-0c4340645ef0,3.0,3.0,0.0,0.0
40d6b590-8251-0130-f786-123138068411,2.0,2.0,0.0,0.0
97a51649-8b76-4983-bf74-ec611c9d5b36,1.0,1.0,0.0,0.0
70838950-61be-0136-dd8f-0242ac112c10,13.0,13.0,0.0,0.0
0933338c-5cfd-40a6-95df-ab480904af75,1.0,1.0,0.0,0.0
2902cbf0-a39b-0134-cef4-72766fc5ebea,2.0,2.0,0.0,0.0
762374d5-1511-4986-8075-957d1425279c,0.0,0.0,0.0,0.0
135e3d70-5871-0134-cae6-768183185eb5,0.0,0.0,0.0,0.0
53536516-bbc5-440f-bafc-ebe55605c634,3.0,3.0,0.0,0.0
9ae86e70-1e4c-0136-e8ab-0242ac112c08,1.0,1.0,0.0,0.0
8070344d-54cc-471e-8027-6b3307160568,0.0,0.0,0.0,0.0
d7d65426-7c85-4f6d-aae5-b0dcf5b076e6,4.0,4.0,0.0,0.0
5732e6b0-715b-0136-5b78-0242ac116709,1.0,1.0,0.0,0.0
101c3cc5-1f53-45db-bb18-43370ac2c827,15.0,15.0,0.0,0.0
101c3cc5-1f53-45db-bb18-43370ac2c827,15.0,32.0,-17.0,17.0
101c3cc5-1f53-45db-bb18-43370ac2c827,32.0,15.0,17.0,17.0
101c3cc5-1f53-45db-bb18-43370ac2c827,32.0,32.0,0.0,0.0
b9150710-676b-0136-e5c5-0242ac115709,2.0,2.0,0.0,0.0
b7a52811-6144-41c5-b2c3-1b40fe4fb5d3,1.0,1.0,0.0,0.0
7392bcb0-5d23-0136-c6af-0242ac111508,1.0,1.0,0.0,0.0
9fd7b760-6579-0136-57d9-0242ac115610,1.0,1.0,0.0,0.0
e5797749-7f36-4e71-b499-cedb8bdc9186,1.0,1.0,0.0,0.0
4a26b7e0-363e-0135-75be-0242ac11130c,1.0,1.0,0.0,0.0
49e91eb1-202b-40a6-9168-6c0234f8d382,2.0,2.0,0.0,0.0
8df85158-fd03-4d00-b2d3-46067862325b,-2.0,0.0,-2.0,2.0
17ee14ec-9bd6-45ca-ba74-0bd6db9ceb18,0.0,0.0,0.0,0.0
6db9af40-cd66-0135-8885-0242ac112109,3.0,3.0,0.0,0.0
ed8fc7a8-4bd5-4926-aeaa-a3da66c4615d,1.0,1.0,0.0,0.0
ac8bc172-2709-4a4a-a085-c41e35a9dd73,1.0,1.0,0.0,0.0
1b820928-3416-4967-8800-f720e01db391,4.0,4.0,0.0,0.0
c6cc56da-8197-45c2-8dbc-2f7c043b6d3d,1.0,2.0,-1.0,1.0
c6cc56da-8197-45c2-8dbc-2f7c043b6d3d,1.0,0.0,1.0,1.0
41afcdcb-1c72-4337-99ab-3ef6211867ea,1.0,1.0,0.0,0.0
e34b6b64-35d8-4a18-8e63-9a42a91d2c6d,6.0,6.0,0.0,0.0
44c16fe3-5d7e-4fc2-b613-9d20cc1fffbf,1.0,1.0,0.0,0.0
ca98a627-c6e3-47ee-84c9-5ddee0cc2f2b,1.0,1.0,0.0,0.0
1d0f0be6-4180-415a-b911-a53c10f4d332,1.0,1.0,0.0,0.0
7176def1-222c-4dd0-ba0d-34d52f068e0c,1.0,1.0,0.0,0.0
b099f520-50a5-0136-ca44-0242ac114a0c,0.0,0.0,0.0,0.0
7bc338f5-ffcc-4e06-8155-ab2ad8afb68a,4.0,0.0,4.0,4.0
7bc338f5-ffcc-4e06-8155-ab2ad8afb68a,4.0,4.0,0.0,0.0
7bc338f5-ffcc-4e06-8155-ab2ad8afb68a,0.0,0.0,0.0,0.0
7bc338f5-ffcc-4e06-8155-ab2ad8afb68a,0.0,4.0,-4.0,4.0
260fa912-1d7d-401e-8a2e-30430c14f720,1.0,0.0,1.0,1.0
260fa912-1d7d-401e-8a2e-30430c14f720,1.0,1.0,0.0,0.0
7f19821b-cd42-40fb-92bd-bb6f9a1a4606,1.0,1.0,0.0,0.0
e53534f7-8e3f-4c25-b544-54323fc73acb,1.0,1.0,0.0,0.0
87bc15d0-1961-4a72-b1e8-5efcda6eac14,1.0,1.0,0.0,0.0
2a6ba965-1ffb-42bf-a786-35bd44ae229f,1.0,1.0,0.0,0.0
2a6ba965-1ffb-42bf-a786-35bd44ae229f,1.0,1.0,0.0,0.0
91b76bc3-f416-4567-ac65-c6fc68174dc6,0.0,0.0,0.0,0.0
5e8cf0de-6bcc-44db-8bfa-31ca44bbfece,3.0,3.0,0.0,0.0
5cd8e3c0-cfd9-46f4-85df-152661c6f6e5,1.0,1.0,0.0,0.0
be275c50-0cd0-0135-1053-0242ac11350a,0.0,0.0,0.0,0.0
04d44990-5f9d-0136-642e-0242ac111c11,1.0,0.0,1.0,1.0
04d44990-5f9d-0136-642e-0242ac111c11,1.0,1.0,0.0,0.0
6bbfb875-5f0f-4c5d-8884-e15ff0cd8eac,0.0,0.0,0.0,0.0
b1149c20-91be-0134-3cc5-12be61353ea3,0.0,0.0,0.0,0.0
a8401f52-b8ce-4f10-acc3-da5c3cfd3020,0.0,0.0,0.0,0.0
ce0ab1ed-b0e9-4aa9-8782-3cbf4176ca64,1.0,1.0,0.0,0.0
f9c70df0-6966-0133-676e-6ab5d946a4e0,0.0,0.0,0.0,0.0
6c352216-85a3-4315-9c1c-673784d33885,0.0,0.0,0.0,0.0
5ff4044c-cdb7-4125-bce5-27081435b4b8,1.0,1.0,0.0,0.0
9171e1a7-b724-4545-9ecd-9de36dd34260,1.0,1.0,0.0,0.0
c4bb70f9-919a-4b6d-8b76-ec21b682d4af,1.0,1.0,0.0,0.0
2f0bab35-051f-4a9a-9be0-2d22b8bdc46b,1.0,1.0,0.0,0.0
b43b88d0-d720-0135-7664-0242ac11560a,0.0,0.0,0.0,0.0
b43b88d0-d720-0135-7664-0242ac11560a,0.0,0.0,0.0,0.0
329303bf-81cd-4727-824f-c0c5b16f73ce,1.0,1.0,0.0,0.0
742812f1-f793-47a6-8f16-611ebe377ee8,1.0,1.0,0.0,0.0
1e8ea530-5880-0136-7296-0242ac11150f,1.0,1.0,0.0,0.0
f9df6140-9433-4f2a-8fd1-21468229affe,1.0,1.0,0.0,0.0
5889f250-08f0-4662-82f2-31005196511b,1.0,1.0,0.0,0.0
fd42c740-64f9-0136-42dd-0242ac114a0f,4.0,4.0,0.0,0.0
33773080-781e-0135-1dd2-0242ac116707,0.0,0.0,0.0,0.0
eb42534d-43b0-4cb2-82b0-cbdc663f3a22,1.0,1.0,0.0,0.0
d0c6a650-5aa5-0135-88fc-0242ac115b0a,0.0,0.0,0.0,0.0
d2011652-6391-4d36-bf68-3bf2cae08166,15.0,15.0,0.0,0.0
769426a0-6056-0136-58f5-0242ac114a0e,4.0,4.0,0.0,0.0
74eb56b2-3cd9-47b0-bec5-7a50335d10b8,4.0,4.0,0.0,0.0
22d40b28-7c00-44c1-b03a-5ca430ef40d4,8.0,8.0,0.0,0.0
84db4af7-4b38-46a3-b3e2-83b57f979f51,2.0,2.0,0.0,0.0
84db4af7-4b38-46a3-b3e2-83b57f979f51,2.0,0.0,2.0,2.0
c4fd5400-6f03-0136-78c1-0242ac115706,6.0,6.0,0.0,0.0
737b20b0-9af5-0134-362a-4e24101c1f29,6.0,6.0,0.0,0.0
b3ffda1c-f96f-4cf0-ba3a-fba58f115123,1.0,1.0,0.0,0.0
f265cc54-fa88-43df-8b1f-2c6726575a31,0.0,0.0,0.0,0.0
eed085f5-11e8-45c1-825c-422d34810def,5.0,5.0,0.0,0.0
989d22f0-6384-0136-e19f-0242ac112c0d,1.0,0.0,1.0,1.0
989d22f0-6384-0136-e19f-0242ac112c0d,1.0,1.0,0.0,0.0
1cbb5827-ac8d-4969-b1f6-b24a5a965e45,1.0,1.0,0.0,0.0
c6926fa0-729a-0136-17b6-0242ac114a0c,2.0,2.0,0.0,0.0
5b331cbf-125b-46ba-8cbc-07c26bce1c84,33.0,33.0,0.0,0.0
2cc78302-3ddb-47ac-b044-7b0f32129b4f,2.0,0.0,2.0,2.0
2cc78302-3ddb-47ac-b044-7b0f32129b4f,2.0,2.0,0.0,0.0
d7f9736e-4f5d-44ff-8a9f-ac3995f34f3c,1.0,1.0,0.0,0.0
884bfebc-8677-4ef3-896e-f738676bdced,6.0,6.0,0.0,0.0
ca305de4-7d92-4838-b26d-553f85c1221e,1.0,1.0,0.0,0.0
0a314dd7-bd16-40e4-9a98-65d43373d65c,2.0,2.0,0.0,0.0
58710989-8f9c-4f43-9c5d-2cd19e0b5f78,1.0,1.0,0.0,0.0
3ef6a52d-05f6-47ab-8a1a-0e297cef6c70,4.0,0.0,4.0,4.0
3ef6a52d-05f6-47ab-8a1a-0e297cef6c70,4.0,4.0,0.0,0.0
8f89dbe0-6a4f-0136-f7f5-0242ac11150d,2.0,0.0,2.0,2.0
8f89dbe0-6a4f-0136-f7f5-0242ac11150d,2.0,2.0,0.0,0.0
31827ed6-94c2-432f-81bd-c79ed18082b7,2.0,2.0,0.0,0.0
57902152-229f-498d-a793-6ef1624e6438,1.0,1.0,0.0,0.0
80d3c51c-2305-411b-b084-2e12e7f6563f,4.0,4.0,0.0,0.0
